,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
496,2,2,9,2,8,1,2,2,1,1,1,1,1
497,1,2,10,1,14,2,2,2,1,1,2,1,1
498,1,2,3,1,10,2,2,2,1,1,2,1,2
499,1,2,3,2,4,1,2,1,1,1,2,1,2
500,2,2,8,2,1,1,2,1,1,1,2,1,1
501,1,2,3,1,4,2,2,2,1,1,2,2,2
502,1,2,3,1,5,2,2,2,1,1,3,1,1
503,1,2,3,1,10,2,2,2,1,1,2,1,1
504,1,2,2,1,8,2,2,2,1,1,2,1,1
505,2,2,2,1,3,1,2,2,1,1,2,1,1
506,1,1,5,1,3,2,1,2,1,1,3,2,2
507,2,2,9,2,12,1,2,2,1,1,1,1,1
508,1,2,9,2,7,1,2,2,1,1,1,1,1
509,1,1,3,1,3,2,2,2,1,1,2,1,1
510,1,2,8,2,1,1,1,2,2,1,2,1,2
511,1,2,8,1,3,2,2,2,1,1,2,1,1
512,1,1,3,1,5,2,2,2,1,1,2,1,2
513,1,1,3,1,8,2,2,2,1,1,3,1,1
514,1,2,3,1,10,2,2,2,1,1,2,1,2
515,1,2,3,1,12,2,2,2,1,1,2,1,1
516,2,2,8,2,10,1,2,1,1,1,1,1,1
517,1,2,5,2,1,1,1,1,1,1,2,1,1
518,1,2,8,2,1,1,2,1,1,1,2,1,1
519,1,1,6,1,10,2,2,2,1,1,1,1,2
520,1,2,8,2,1,1,1,2,1,1,3,2,1
521,1,2,5,2,3,1,2,2,1,1,2,1,1
522,2,2,10,1,4,2,2,2,1,1,2,1,2
523,1,1,3,2,12,1,2,1,1,1,2,1,1
524,1,1,2,1,5,2,2,2,1,2,3,1,1
525,1,2,5,2,8,1,2,1,1,1,1,1,1
526,1,2,3,1,10,2,2,2,1,1,2,1,1
527,1,1,6,2,12,1,2,1,1,1,1,1,1
528,1,1,5,1,3,2,2,2,1,1,2,1,1
529,1,2,5,2,1,1,2,1,1,1,1,1,1
530,1,2,3,1,10,2,2,2,1,1,2,1,2
531,1,2,8,1,1,2,2,1,2,1,2,1,2
532,1,1,2,1,5,2,2,2,1,1,3,1,1
533,1,2,5,1,3,2,2,2,1,1,2,1,1
534,1,2,6,1,4,2,2,2,1,1,2,1,2
535,1,2,2,1,12,2,2,2,1,1,2,1,2
536,2,2,5,1,12,2,2,2,1,1,2,1,2
537,1,1,3,1,10,2,2,1,1,1,2,2,2
538,2,2,3,2,10,1,2,2,2,1,2,1,2
539,1,2,8,2,8,1,1,1,1,1,2,1,1
540,1,2,5,2,3,1,2,2,1,1,2,1,2
541,2,2,8,2,11,1,2,2,1,1,1,1,1
542,1,2,9,1,4,2,2,2,1,1,2,2,1
543,1,1,3,1,1,2,2,2,2,1,2,1,1
544,2,2,5,2,8,1,1,1,1,1,2,1,1
545,1,2,5,2,4,1,2,2,1,1,2,1,1
546,1,2,10,2,8,1,2,2,1,1,2,2,1
547,1,2,8,1,6,2,2,2,1,1,2,1,2
548,1,1,5,2,4,1,1,1,2,1,1,1,1
549,2,1,8,2,1,1,2,1,1,1,1,1,1
550,1,2,3,1,4,2,2,2,1,1,2,1,2
551,1,2,5,2,8,1,2,1,1,1,2,1,1
552,1,2,5,2,7,1,1,1,1,1,1,1,1
553,1,1,8,1,12,2,2,2,1,1,2,1,1
554,1,1,8,1,3,2,2,2,1,2,2,1,1
555,2,2,8,2,7,1,1,2,1,1,1,1,1
556,1,2,5,1,7,2,2,1,1,1,2,1,2
557,1,2,5,2,14,1,2,2,1,1,2,1,1
558,1,2,3,2,1,1,2,2,1,1,3,1,1
559,2,1,3,1,4,2,2,2,1,1,2,1,1
560,2,2,8,2,4,1,2,1,1,1,2,1,1
561,1,2,5,2,1,1,2,1,1,1,2,1,1
562,1,1,8,1,11,2,2,2,1,1,2,2,1
563,1,2,2,2,3,1,1,2,1,1,2,1,1
564,1,1,3,2,1,1,1,2,1,1,2,1,1
565,1,2,5,1,3,2,2,2,1,1,2,1,1
566,1,2,7,1,10,2,2,2,2,1,2,1,2
567,1,2,8,2,12,1,1,2,1,1,2,2,1
568,1,2,10,1,10,2,2,2,1,1,2,1,1
569,1,2,5,1,7,2,2,2,1,1,2,2,1
570,2,2,5,2,8,1,2,2,1,1,1,1,1
571,1,2,9,1,7,2,2,2,1,2,2,1,1
572,1,2,8,1,5,2,2,2,1,1,2,2,1
573,1,2,3,1,4,2,2,2,2,1,2,1,2
574,1,2,8,1,7,2,2,2,1,1,1,1,1
575,2,2,1,2,12,1,2,1,1,1,1,1,1
576,1,2,5,2,6,1,2,2,1,1,2,1,1
577,1,2,8,2,3,1,2,2,1,1,2,1,1
578,1,2,5,1,7,2,2,2,1,1,2,1,1
579,1,2,3,1,4,2,2,2,1,2,2,1,2
580,1,1,3,1,4,2,2,2,2,1,2,1,2
581,1,1,5,1,5,2,2,2,1,1,3,1,1
582,1,2,5,1,7,2,2,2,1,1,2,1,1
583,1,1,8,2,7,1,2,2,1,1,2,1,1
584,1,2,8,2,1,1,1,1,1,1,1,1,1
585,1,2,3,2,10,1,1,2,1,1,2,1,1
586,2,2,8,2,1,1,2,1,1,1,1,1,1
587,1,2,5,1,1,1,2,2,1,1,2,1,1
588,1,1,3,1,4,2,2,2,2,1,2,1,2
589,1,2,5,1,7,2,2,2,1,1,2,2,1
590,1,1,6,2,4,1,2,2,1,1,2,1,2
591,2,2,10,2,6,1,2,2,1,1,2,2,1
592,1,1,3,1,4,2,2,1,1,1,2,1,2
593,1,1,6,1,4,2,2,2,2,1,2,1,2
594,1,2,5,2,8,1,1,2,1,1,2,1,1
595,2,2,5,2,12,1,2,1,1,1,1,1,1
596,2,2,5,2,8,1,2,1,1,1,1,1,1
597,1,1,5,2,1,1,1,1,1,1,1,2,1
598,1,2,9,1,3,2,2,2,1,1,2,1,1
599,2,2,9,2,12,1,2,1,1,1,2,1,1
600,1,1,5,1,8,2,2,1,2,1,1,1,2
601,1,2,5,1,12,2,2,2,1,1,2,1,1
602,1,1,3,1,14,2,1,2,1,1,2,1,2
603,2,2,8,2,12,1,1,1,1,1,1,1,1
604,1,1,6,1,4,2,2,2,1,1,2,1,2
605,1,2,5,2,3,1,2,2,1,1,2,1,1
606,1,2,5,2,12,1,2,2,1,1,2,1,1
607,1,2,8,1,1,2,2,1,1,2,1,1,2
608,2,2,9,1,6,2,2,2,1,1,1,1,1
609,1,2,5,2,8,1,1,2,1,1,1,2,1
610,2,2,5,2,1,1,1,1,1,1,2,1,1
611,1,2,5,1,7,2,2,2,1,1,2,1,1
612,1,2,5,2,4,1,2,1,1,1,2,1,1
613,1,2,5,2,7,1,2,2,2,1,2,1,1
614,1,1,5,1,4,2,1,2,1,1,3,1,1
615,2,2,8,2,1,1,2,1,1,1,1,1,1
616,1,2,8,2,8,1,2,1,1,1,1,1,1
617,1,1,3,2,1,1,1,1,1,2,2,1,1
618,1,1,7,1,4,2,2,2,1,1,2,1,2
619,1,2,9,2,7,1,2,1,1,1,2,1,1
620,2,2,9,2,12,1,2,1,1,1,1,1,1
621,2,2,8,2,4,1,1,2,1,1,2,2,1
622,1,2,5,2,12,1,1,1,1,1,2,2,1
623,1,2,5,2,6,1,2,1,1,1,2,1,1
624,1,1,6,1,10,2,2,2,2,1,2,1,2
625,1,1,4,2,12,1,2,2,1,1,1,1,1
626,1,1,9,2,14,1,2,2,1,1,2,1,1
627,1,2,5,1,3,2,2,2,1,1,2,1,1
628,1,2,8,1,3,2,2,2,1,1,2,1,1
629,1,2,5,1,14,2,2,2,2,1,2,1,1
630,1,1,2,2,1,1,1,2,1,1,2,1,1
631,1,1,8,1,4,2,2,2,1,1,3,1,2
632,1,2,8,2,12,1,2,1,1,1,2,1,1
633,2,1,8,1,11,2,2,2,1,1,2,1,1
634,2,2,3,1,5,2,2,2,1,1,1,1,2
635,1,2,5,2,7,1,2,1,1,1,2,2,1
636,1,2,6,1,4,2,2,2,2,1,2,1,2
637,1,2,9,1,3,2,2,2,1,1,2,1,1
638,2,2,5,2,8,1,2,1,1,1,2,1,1
639,1,2,5,2,12,1,2,1,1,1,1,1,1
640,1,2,2,2,8,1,2,2,1,1,1,1,1
641,1,1,8,1,11,2,2,2,1,1,3,1,2
642,1,2,6,1,10,2,2,2,1,1,2,1,2
643,2,2,8,2,3,1,2,2,1,1,2,1,1
644,1,2,3,1,4,2,2,2,1,1,2,1,1
645,1,1,3,2,10,1,2,2,2,1,3,1,2
646,1,1,9,2,8,1,2,1,1,1,2,1,1
647,1,2,2,2,1,1,2,1,1,1,2,1,1
648,1,2,3,1,1,2,2,1,1,1,1,2,1
649,1,2,5,2,1,1,2,2,1,1,2,1,1
650,1,1,3,1,3,2,2,2,1,1,2,1,2
651,2,1,2,1,4,2,2,2,1,1,2,1,1
652,2,2,5,1,8,2,2,2,1,1,2,1,1
653,1,2,3,2,4,1,2,2,1,1,3,1,2
654,1,1,8,1,3,2,2,2,1,1,2,1,2
655,1,2,9,2,8,1,2,2,1,1,2,1,1
656,1,1,8,1,14,2,2,2,1,1,2,1,2
657,2,1,10,2,5,1,2,2,1,1,2,1,1
658,1,2,5,1,3,2,2,2,1,1,2,1,2
659,1,1,6,1,10,2,2,2,1,1,3,1,2
660,1,2,6,1,4,2,2,2,1,2,2,1,2
661,1,2,3,2,10,1,2,2,1,2,2,1,1
662,1,2,3,1,13,2,2,2,1,1,2,1,1
663,1,1,8,1,4,1,2,1,1,1,3,1,1
664,1,1,9,1,3,2,1,2,1,1,3,1,1
665,1,2,8,2,12,1,2,1,1,1,2,1,1
666,1,1,6,2,10,1,2,2,1,1,2,1,1
667,1,1,7,1,10,2,1,2,2,1,2,2,2
668,1,2,2,2,12,1,1,1,1,1,1,1,1
669,2,2,3,2,13,1,2,2,1,1,2,2,1
670,1,2,5,1,7,2,2,2,1,1,2,1,1
671,1,2,9,1,12,2,2,2,1,1,2,1,1
672,1,1,8,1,11,2,2,2,1,2,2,1,2
673,1,2,5,2,7,1,2,2,1,1,2,1,1
674,2,1,10,2,3,1,2,2,1,1,1,1,1
675,1,2,5,1,3,2,2,2,1,1,2,1,1
676,1,1,8,1,11,2,2,2,1,1,2,1,2
677,1,2,5,1,3,2,2,2,1,1,2,1,2
678,1,1,5,2,8,1,2,2,1,1,1,1,1
679,1,1,1,1,8,1,1,1,1,1,2,1,1
680,2,2,5,1,8,2,2,1,1,1,2,1,1
681,1,2,5,1,3,2,2,2,1,1,2,1,1
682,1,2,9,1,7,2,2,2,1,1,2,1,1
683,1,1,5,1,4,2,2,2,1,1,2,1,1
684,2,2,3,2,12,1,2,2,1,1,2,1,1
685,1,2,5,2,7,1,1,1,1,1,1,1,1
686,1,1,5,1,7,1,1,2,1,1,3,2,1
687,1,1,7,2,10,1,1,1,1,1,2,1,2
688,1,1,3,1,1,2,1,1,1,1,2,1,2
689,1,1,5,1,14,2,1,2,1,1,2,2,1
690,1,1,3,1,4,2,1,1,1,1,2,1,2
691,1,1,2,1,4,2,2,2,1,1,1,1,1
692,2,2,8,2,12,1,2,2,1,1,2,1,1
693,1,2,5,2,3,1,1,1,1,1,2,1,1
694,1,1,3,2,4,1,2,1,1,2,2,1,2
695,1,1,5,1,3,2,2,2,1,1,2,1,2
696,1,1,5,2,10,1,2,2,1,1,1,1,1
697,1,2,3,2,1,1,2,1,1,1,2,1,1
698,2,2,5,1,4,2,2,2,1,1,2,1,1
699,1,2,3,2,4,1,2,2,1,2,2,1,1
700,1,1,3,2,10,1,2,2,1,1,2,1,1
701,1,1,5,1,1,2,2,1,1,1,2,1,2
702,1,2,3,2,10,1,2,1,1,1,2,1,2
703,1,2,9,2,8,1,2,2,1,1,1,1,1
704,2,2,8,2,9,1,2,1,1,1,1,1,1
705,2,2,5,2,10,1,2,1,1,1,2,1,1
706,1,2,5,2,1,1,2,1,1,1,2,1,1
707,1,1,8,1,4,2,2,2,1,1,1,1,2
708,1,2,10,2,8,1,2,1,1,1,1,1,1
709,2,2,8,2,1,1,1,1,1,1,2,2,1
710,1,2,5,2,6,1,2,2,1,1,2,1,1
711,1,2,9,2,12,1,2,1,1,1,1,1,1
712,1,2,5,1,6,2,2,2,2,1,1,1,1
713,1,1,7,1,10,2,2,2,1,1,3,1,1
714,1,2,3,1,4,2,2,2,1,1,2,1,2
715,1,2,5,2,7,1,2,2,1,1,3,1,1
716,1,2,3,2,10,1,2,1,1,1,2,1,1
717,2,2,10,1,6,2,1,2,1,1,2,2,1
718,1,2,5,2,8,1,2,1,1,1,2,1,1
719,1,2,8,1,3,2,2,2,1,1,2,1,1
720,1,2,9,1,14,2,2,2,1,1,2,1,1
721,1,2,5,1,1,2,2,2,1,1,2,1,1
722,1,2,3,1,10,2,2,2,1,2,2,1,2
723,2,2,8,1,6,2,2,2,2,1,1,1,1
724,1,2,5,1,6,2,2,2,1,1,2,1,2
725,1,1,4,2,10,1,2,1,1,1,2,1,2
726,1,2,8,2,3,1,2,2,1,1,2,1,1
727,1,1,5,1,11,1,2,1,1,1,2,1,1
728,1,2,9,2,8,1,1,1,1,1,1,1,1
729,1,2,9,2,8,1,2,2,1,1,2,1,1
730,2,1,5,1,5,2,2,2,1,1,2,1,1
731,1,1,5,1,8,1,2,2,1,1,2,2,1
732,1,1,3,1,10,2,2,2,1,1,1,1,2
733,1,1,3,2,13,1,2,1,1,1,2,1,1
734,1,2,2,1,13,2,2,2,1,1,2,1,1
735,1,2,3,2,8,1,2,1,1,1,1,1,1
736,1,1,3,1,3,2,1,2,1,1,2,1,2
737,2,2,3,2,12,1,2,2,1,1,1,1,1
738,1,2,3,2,4,1,2,1,1,1,2,1,1
739,1,1,5,1,13,2,2,2,1,1,2,1,2
740,2,2,9,1,7,2,1,2,1,1,2,2,1
741,1,2,5,1,3,2,2,2,1,1,2,1,1
742,1,2,8,2,4,1,2,2,1,2,2,1,1
743,2,2,5,1,14,2,2,2,1,1,2,1,1
744,1,2,3,1,12,2,2,2,1,2,2,1,2
745,1,1,5,2,1,1,2,1,1,1,1,1,1
746,2,1,8,1,3,2,2,2,1,1,2,1,2
747,1,2,7,2,10,1,2,2,1,1,3,1,1
748,1,2,2,2,13,1,2,2,1,1,2,1,1
749,2,1,8,1,11,1,1,2,1,1,2,1,1
750,2,2,5,1,3,2,2,2,1,1,2,1,2
751,2,1,5,1,5,2,2,2,1,1,1,1,1
752,1,2,3,1,4,2,2,2,1,1,2,1,2
753,2,1,8,2,8,1,2,1,1,1,1,1,1
754,2,2,10,2,5,1,2,2,1,1,1,2,1
755,1,1,3,2,10,1,2,1,1,1,3,1,1
756,1,1,1,2,10,1,1,1,1,1,1,1,1
757,1,2,8,2,8,1,2,1,1,2,1,1,1
758,1,2,5,2,6,1,2,2,1,1,2,1,1
759,2,2,1,2,4,1,2,2,1,1,1,2,1
760,1,2,5,1,13,2,2,2,1,1,2,1,1
761,2,2,5,1,8,1,2,1,1,1,2,1,1
762,1,2,8,2,12,1,2,1,1,1,2,1,1
763,2,2,8,2,8,1,2,1,1,1,1,1,1
764,1,2,2,1,3,2,2,2,2,1,2,1,2
765,1,2,6,1,4,2,2,2,1,1,2,1,2
766,2,1,5,1,7,2,2,1,1,1,1,1,1
767,1,2,8,2,8,1,2,2,1,1,2,1,1
768,2,2,9,1,4,2,2,2,1,1,1,1,1
769,1,1,6,2,13,1,2,1,1,1,2,1,2
770,1,2,9,1,3,2,2,2,1,1,1,1,1
771,1,2,5,2,13,1,2,2,1,1,2,1,1
772,1,2,8,1,14,2,2,2,1,1,2,1,1
773,1,2,9,1,5,2,2,2,1,1,2,1,1
774,2,1,10,1,3,2,2,2,1,1,1,1,1
775,1,2,9,1,14,2,2,2,1,1,2,1,1
776,2,2,9,1,4,2,2,2,1,1,1,1,1
777,2,1,5,2,11,1,2,2,1,1,2,1,1
778,2,2,9,2,3,1,2,2,1,1,1,1,1
779,1,2,9,2,12,1,1,1,1,1,2,1,1
780,1,1,8,2,10,1,1,1,1,1,2,1,1
781,1,2,3,1,4,2,2,2,1,1,2,1,2
782,1,1,3,1,4,2,2,2,1,1,1,2,1
783,1,2,6,1,13,2,2,2,1,1,2,1,1
784,2,2,5,2,1,1,2,2,1,2,1,1,1
785,1,2,3,2,1,1,2,2,1,1,2,1,1
786,1,1,7,1,10,2,2,2,1,2,3,1,2
787,2,2,5,2,6,1,2,2,1,1,2,1,1
788,1,1,10,1,3,2,2,2,1,2,2,1,1
789,2,2,8,2,8,1,2,2,1,1,2,1,1
790,1,1,1,1,8,2,2,2,1,1,1,1,1
791,1,2,8,1,3,2,1,2,1,1,1,1,2
792,2,2,3,2,12,1,2,2,1,1,2,1,1
793,1,1,6,1,10,2,2,2,1,1,2,1,2
794,1,2,5,1,3,2,2,2,1,1,1,1,1
795,1,1,2,2,1,1,1,1,1,1,2,1,1
796,1,1,5,1,12,2,2,2,1,1,2,1,1
797,1,2,5,2,1,1,2,1,1,1,2,1,1
798,1,1,9,1,8,2,2,2,1,1,2,1,1
799,2,2,3,2,10,1,2,2,1,1,1,1,1
800,1,2,1,2,13,1,2,2,1,1,2,1,1
801,1,1,3,1,4,2,2,2,1,1,1,1,1
802,1,2,9,1,7,2,2,2,1,1,2,1,1
803,1,1,4,1,10,2,2,2,1,1,2,2,1
804,2,2,2,2,3,1,2,2,1,1,2,1,1
805,2,1,8,1,10,2,2,1,1,1,1,1,1
806,1,2,8,2,12,1,2,2,1,1,2,1,1
807,1,2,3,1,3,2,2,2,1,1,2,1,2
808,1,2,5,2,6,1,1,2,1,1,2,1,1
809,1,2,5,1,12,2,1,2,1,1,2,1,2
810,1,2,3,2,10,1,2,1,1,1,2,1,1
811,2,2,5,2,11,1,2,2,1,1,2,2,1
812,1,2,3,1,10,2,2,2,1,1,2,1,2
813,1,1,3,1,10,2,2,2,1,1,2,1,2
814,1,2,3,2,13,1,2,1,1,1,2,1,1
815,1,2,7,1,10,2,2,2,2,1,3,1,2
816,2,1,8,2,10,1,2,1,1,1,1,1,1
817,1,2,5,1,13,2,1,2,1,1,2,2,2
818,1,1,6,1,10,2,2,2,1,2,2,1,1
819,1,2,5,1,3,2,2,2,1,1,1,1,1
820,1,2,8,1,12,2,2,2,2,1,2,1,2
821,1,1,8,2,1,1,2,2,1,2,2,1,1
822,1,2,3,1,4,2,2,2,1,1,2,1,1
823,1,2,10,1,1,2,2,2,1,1,2,2,2
824,1,2,3,2,4,1,2,1,1,1,2,1,1
825,2,2,5,1,3,2,2,2,1,1,2,1,1
826,1,1,9,2,8,1,1,1,1,1,2,1,1
827,1,2,5,1,10,2,2,2,1,1,3,1,2
828,2,2,5,1,7,1,2,2,1,1,2,1,1
829,1,2,3,2,4,1,2,2,1,1,2,1,1
830,1,1,8,1,3,2,2,2,2,1,2,1,2
831,2,2,5,2,6,1,2,2,1,1,1,1,1
832,2,2,1,1,12,2,2,2,1,2,2,1,2
833,1,2,5,1,7,2,2,2,1,2,2,1,2
834,1,2,5,1,3,2,2,2,2,1,3,1,2
835,1,2,8,2,1,1,2,1,1,1,2,1,1
836,2,2,9,2,5,1,2,2,1,1,2,1,1
837,1,2,8,2,1,1,1,2,1,1,1,1,1
838,1,2,4,1,10,2,2,2,1,1,3,1,1
839,1,1,5,1,4,2,2,2,1,1,3,1,2
840,1,1,5,1,14,2,2,2,1,1,3,1,1
841,1,1,8,1,12,2,2,2,1,1,2,1,2
842,1,2,5,1,3,2,2,2,1,1,2,1,1
843,1,2,5,2,7,1,2,2,1,1,2,1,1
844,2,2,5,1,12,1,2,1,1,1,1,1,1
845,1,2,5,1,7,2,2,2,1,1,2,1,1
846,1,2,3,1,13,2,2,2,1,1,2,1,2
847,1,2,5,2,3,1,2,2,1,1,2,1,1
848,1,2,8,1,7,2,2,2,1,1,2,1,2
849,1,2,8,1,14,2,1,2,1,1,1,1,2
850,2,1,8,2,1,1,2,2,1,1,1,1,1
851,1,2,3,1,3,2,2,2,1,1,2,1,1
852,1,2,7,1,4,2,2,2,1,1,2,1,2
853,1,1,3,1,10,2,2,2,1,1,1,1,1
854,1,2,8,1,12,2,2,2,1,1,2,1,1
855,1,2,5,2,11,1,2,2,1,1,2,1,1
856,2,2,5,1,7,2,2,2,1,1,2,1,1
857,1,2,1,2,7,1,2,2,1,1,2,1,1
858,1,1,9,1,14,2,2,2,1,1,3,1,1
859,2,1,10,1,5,2,2,2,1,1,1,1,1
860,1,2,2,2,8,1,2,1,1,1,2,1,1
861,1,1,3,1,12,2,2,2,1,1,2,1,1
862,1,2,5,1,6,2,2,2,1,1,1,1,1
863,1,2,5,1,7,2,2,2,1,1,2,1,1
864,1,1,3,1,3,2,2,2,1,1,2,1,1
865,2,2,8,2,4,1,2,1,1,1,2,1,1
866,1,1,8,1,4,2,2,2,1,1,2,1,2
867,1,1,9,2,12,1,2,1,1,1,2,1,1
868,1,2,5,2,4,1,1,2,1,1,2,1,1
869,1,2,5,1,3,2,1,2,1,1,2,1,1
870,1,2,8,1,12,2,1,2,1,1,3,1,2
871,2,2,5,2,1,1,2,1,1,1,2,1,1
872,2,1,8,1,12,2,2,2,1,1,2,1,1
873,2,2,5,2,8,1,1,2,1,1,1,1,1
874,1,2,4,1,10,2,1,2,1,1,2,2,2
875,1,2,10,1,3,2,2,2,1,1,2,1,1
876,2,1,8,2,5,1,2,2,1,1,2,1,1
877,1,2,9,2,4,1,2,2,1,1,2,1,1
878,1,1,3,2,4,1,2,2,1,1,2,1,1
879,1,2,5,2,3,1,2,2,1,1,2,1,1
880,2,2,5,1,7,1,2,1,1,1,1,1,1
881,1,2,5,1,7,2,2,1,1,1,2,1,1
882,2,1,9,2,6,1,2,2,1,1,1,1,1
883,1,2,8,1,11,2,2,2,1,1,2,1,1
884,2,2,5,2,12,1,2,1,1,1,2,1,1
885,1,1,9,1,8,2,2,2,1,1,2,1,1
886,1,2,8,1,14,2,2,2,1,1,2,1,2
887,1,1,2,1,8,2,2,1,1,1,2,1,2
888,1,2,5,1,14,2,2,2,1,1,2,1,1
889,1,2,10,2,5,1,1,2,1,1,2,1,1
890,1,2,10,1,6,2,2,2,1,1,2,2,1
891,2,2,9,2,7,1,1,2,1,1,2,1,1
892,1,2,7,1,12,2,2,2,1,1,2,1,2
893,2,2,5,2,1,1,2,2,1,1,2,1,1
894,1,2,5,2,8,1,2,1,1,1,2,1,1
895,1,2,1,1,3,2,2,2,1,1,3,1,2
896,1,2,5,1,8,2,1,1,1,1,2,1,1
897,2,2,10,2,8,1,1,1,1,1,2,2,1
898,1,2,8,2,4,1,2,2,1,1,2,1,1
899,1,2,6,1,4,2,2,2,2,1,3,1,2
900,1,1,8,1,3,2,2,2,1,1,2,1,1
901,1,2,9,1,8,2,2,2,1,1,2,1,1
902,1,2,9,1,3,2,2,2,1,1,2,1,1
903,1,1,5,2,4,1,2,2,1,1,1,1,2
904,2,1,3,2,1,1,2,1,1,1,2,2,1
905,1,1,9,1,4,2,2,2,1,2,3,1,2
906,1,2,5,2,12,1,2,2,2,1,3,1,2
907,1,1,7,2,10,1,2,2,2,1,3,1,2
908,2,1,3,1,10,2,2,2,1,1,1,1,2
909,1,1,2,2,7,1,1,2,1,1,2,1,1
910,1,2,5,1,7,2,1,2,1,1,2,1,2
911,1,2,3,1,1,2,2,2,1,1,2,1,2
912,1,2,5,2,7,1,2,2,1,1,2,1,1
913,1,1,8,1,1,2,2,2,1,1,2,1,2
914,1,1,3,2,4,1,2,1,1,1,2,1,1
915,1,2,9,2,14,1,2,1,1,1,1,1,1
916,2,2,8,2,8,1,2,2,1,1,1,1,1
917,1,1,3,1,1,2,2,1,1,1,2,1,1
918,1,1,3,1,4,2,2,2,1,1,2,1,1
919,1,1,7,1,10,2,2,2,2,1,2,1,2
920,1,1,8,1,4,2,2,2,1,1,2,1,1
921,1,2,8,2,8,1,2,1,2,1,2,1,2
922,2,2,9,2,12,1,2,1,1,1,1,1,1
923,1,1,9,2,10,1,2,1,1,1,1,1,1
924,2,2,8,2,5,1,2,2,1,1,2,1,1
925,1,2,3,1,12,2,2,2,1,1,2,1,1
926,1,2,3,2,10,1,1,2,1,1,2,1,1
927,1,2,5,1,1,2,2,1,1,2,1,1,2
928,1,1,5,2,4,1,2,2,1,1,1,1,1
929,1,2,5,1,3,2,1,2,1,1,2,1,1
930,1,2,1,1,12,2,2,2,1,1,2,1,1
931,1,1,2,2,4,1,2,1,1,1,2,1,1
932,1,1,5,2,8,1,2,2,1,1,2,1,1
933,1,2,9,2,14,1,2,2,1,1,2,1,1
934,1,1,8,1,10,2,2,2,1,2,2,1,2
935,1,2,10,2,8,1,1,2,1,1,2,1,1
936,1,2,5,1,7,2,2,2,1,1,2,2,1
937,1,1,3,1,3,2,2,2,1,1,2,1,2
938,1,2,3,1,12,2,2,2,1,1,2,1,1
939,1,2,2,1,13,2,1,2,1,1,1,1,1
940,1,2,5,1,13,2,1,2,1,1,2,1,1
941,1,1,3,1,4,2,2,1,1,1,2,1,1
942,1,2,8,2,7,1,2,1,1,1,1,1,1
943,1,1,8,1,3,2,2,2,1,1,2,1,1
944,1,1,3,2,10,1,2,2,1,1,2,1,1
945,2,2,8,2,3,1,2,2,1,1,2,1,1
946,1,1,3,1,4,2,2,2,2,1,2,1,2
947,1,2,5,2,12,1,2,1,1,1,2,1,1
948,1,2,3,1,8,2,2,1,1,1,1,1,1
949,1,2,3,2,12,1,2,1,1,1,2,1,1
950,2,2,8,2,1,1,2,1,1,1,2,2,1
951,1,2,2,1,13,2,2,2,1,1,2,1,2
952,2,2,8,1,10,2,2,2,1,1,1,1,1
953,2,1,8,1,12,2,2,2,1,1,1,1,1
954,2,2,5,2,1,1,2,1,1,1,2,1,1
955,1,2,5,2,8,1,2,2,1,1,2,1,1
956,1,2,5,1,3,2,2,2,1,1,2,1,2
957,2,2,5,2,1,1,2,1,1,1,2,1,1
958,2,1,6,2,10,1,2,1,1,1,2,1,1
959,1,1,4,1,10,2,2,2,1,2,2,1,2
960,1,1,6,2,10,1,1,2,1,1,2,1,2
961,1,1,8,2,13,1,1,1,1,1,2,1,1
962,2,2,9,2,12,1,2,1,1,1,1,1,1
963,1,2,2,1,4,2,2,2,1,2,3,1,2
964,2,1,9,1,6,2,1,2,1,1,2,1,1
965,1,2,1,2,10,1,2,2,1,1,3,1,1
966,1,1,8,2,10,1,2,1,1,1,2,1,1
967,1,2,3,1,10,2,1,1,1,1,2,1,2
968,1,2,5,1,4,2,2,2,1,1,3,1,2
969,1,2,6,1,4,2,2,2,1,1,2,1,2
970,1,2,9,2,3,1,2,2,1,1,2,1,1
971,1,2,5,1,4,2,2,2,1,1,2,1,1
972,1,1,6,1,10,2,2,2,1,1,2,1,2
973,2,2,8,2,12,1,2,2,1,1,1,1,1
974,1,1,1,1,10,2,2,2,1,1,2,1,2
975,1,2,10,2,3,1,1,2,1,1,2,1,1
976,1,2,10,2,6,1,1,2,1,1,1,1,1
977,1,2,2,2,10,1,2,2,1,1,2,1,1
978,2,2,9,2,6,1,2,2,1,1,2,2,1
979,2,2,5,2,12,1,2,1,1,1,1,1,1
980,1,2,8,2,12,1,2,2,1,1,2,1,1
981,1,1,1,2,1,1,1,1,1,1,2,1,1
982,1,2,5,1,10,2,2,2,1,1,3,1,1
983,2,2,5,2,1,1,2,1,1,1,2,1,2
984,1,2,6,1,10,2,2,2,1,1,3,1,1
985,2,2,3,1,12,2,2,2,2,1,2,1,2
986,1,2,8,2,1,1,1,1,1,1,2,2,1
987,2,2,9,2,1,1,2,2,1,1,2,1,1
988,1,2,9,1,3,2,2,2,1,1,2,2,1
989,2,2,9,2,6,1,1,1,1,1,2,1,1
990,1,2,6,1,10,2,2,2,2,1,2,2,2
991,1,1,6,1,1,2,2,2,2,1,2,1,2
992,1,2,9,2,12,1,2,1,1,1,1,1,1
993,1,2,5,1,14,2,2,2,1,1,2,1,1
