,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
496,2,3,9,5,8,4,5,2,1,1,2,2,1
497,9,3,10,3,14,1,5,2,1,1,4,2,1
498,5,3,3,3,10,1,5,2,1,1,4,2,2
499,5,3,3,1,4,2,5,1,1,1,3,2,2
500,2,3,8,5,1,4,5,1,1,1,3,2,1
501,7,3,3,3,4,1,5,2,1,1,3,1,2
502,5,3,3,3,5,1,5,2,1,1,4,2,1
503,7,3,3,3,10,1,5,2,1,1,3,2,1
504,5,3,2,3,8,1,5,2,1,1,3,2,1
505,2,3,2,3,3,3,5,2,1,1,4,2,1
506,5,5,5,3,3,1,2,2,1,1,4,1,2
507,2,3,9,5,12,4,5,2,1,1,2,2,1
508,3,3,9,1,7,4,5,2,1,1,3,2,1
509,7,4,3,3,3,1,5,2,1,1,4,2,1
510,8,3,8,6,1,2,3,2,1,1,3,2,2
511,8,3,8,3,3,1,5,2,1,1,3,2,1
512,4,6,3,3,5,1,5,2,1,1,3,2,2
513,5,5,3,3,8,1,5,2,1,1,4,2,1
514,8,3,3,3,10,1,5,2,1,1,3,2,2
515,8,3,3,3,12,1,5,2,1,1,4,2,1
516,2,3,8,5,10,2,5,1,1,1,2,2,1
517,6,3,5,6,1,5,3,1,1,1,3,2,1
518,4,3,8,5,1,4,5,1,1,1,3,2,1
519,4,6,6,3,10,1,5,2,1,1,3,2,2
520,3,3,8,5,1,3,2,2,1,1,4,1,1
521,5,3,5,5,3,2,5,2,1,1,3,2,1
522,12,3,10,3,4,1,5,2,1,1,4,2,2
523,3,5,3,5,12,2,5,1,1,1,3,2,1
524,9,5,2,3,5,1,5,2,1,3,4,2,1
525,4,3,5,6,8,4,5,1,1,1,3,2,1
526,3,3,3,3,10,1,5,2,1,1,3,2,1
527,6,5,6,5,12,2,5,1,1,1,2,2,1
528,8,5,5,3,3,1,5,2,1,1,3,2,1
529,7,3,5,6,1,5,5,1,1,1,3,2,1
530,9,3,3,3,10,1,5,2,1,1,3,2,2
531,3,3,8,3,1,6,5,1,1,1,4,2,2
532,3,5,2,3,5,1,5,2,1,1,4,2,1
533,6,3,5,3,3,1,5,2,1,1,3,2,1
534,6,3,6,3,4,1,5,2,1,1,3,2,2
535,3,3,2,3,12,1,5,2,1,1,3,2,2
536,2,3,5,3,12,1,5,2,1,1,3,2,2
537,5,5,3,3,10,6,5,1,1,1,3,1,2
538,2,3,3,5,10,4,5,2,1,1,4,2,2
539,4,3,8,5,8,5,3,1,1,1,3,2,1
540,6,3,5,5,3,4,5,2,1,1,3,2,2
541,2,3,8,5,11,4,5,2,1,1,2,2,1
542,5,3,9,3,4,1,5,2,1,1,3,1,1
543,6,2,3,3,1,1,5,2,1,1,3,2,1
544,2,3,5,5,8,5,3,1,1,1,3,2,1
545,3,3,5,1,4,4,5,2,1,1,3,2,1
546,4,3,10,5,8,2,5,2,1,1,3,1,1
547,4,3,8,3,6,1,5,2,1,1,3,2,2
548,8,2,5,6,4,5,3,1,1,1,3,2,1
549,2,4,8,5,1,4,5,1,1,1,2,2,1
550,7,3,3,3,4,1,5,2,1,1,4,2,2
551,9,3,5,1,8,2,5,1,1,1,3,2,1
552,5,3,5,6,7,5,3,1,1,1,2,2,1
553,8,4,8,3,12,1,5,2,1,1,4,2,1
554,8,4,8,3,3,1,5,2,1,2,4,2,1
555,2,3,8,5,7,4,2,2,1,1,3,2,1
556,8,3,5,3,7,6,5,1,1,1,3,2,2
557,5,3,5,5,14,2,5,2,1,1,3,2,1
558,4,3,3,7,1,5,5,2,1,1,4,2,1
559,11,6,3,3,4,1,5,2,1,1,3,2,1
560,2,3,8,5,4,3,5,1,1,1,3,2,1
561,4,3,5,5,1,2,5,1,1,1,3,2,1
562,4,2,8,3,11,1,5,2,1,1,4,1,1
563,5,3,2,5,3,4,2,2,1,1,3,2,1
564,4,2,3,5,1,2,3,2,1,1,3,2,1
565,5,3,5,3,3,1,5,2,1,1,4,2,1
566,3,3,7,3,10,1,5,2,1,1,3,2,2
567,3,3,8,5,12,2,3,2,1,1,3,1,1
568,8,3,10,3,10,1,5,2,1,1,3,2,1
569,5,3,5,3,7,1,5,2,1,1,3,1,1
570,2,3,5,5,8,2,5,2,1,1,2,2,1
571,8,3,9,3,7,1,5,2,1,2,3,2,1
572,4,3,8,3,5,1,5,2,1,1,3,1,1
573,7,3,3,3,4,1,5,2,1,1,4,2,2
574,5,3,8,3,7,1,5,2,1,1,3,2,1
575,2,3,1,5,12,2,5,1,1,1,3,2,1
576,4,3,5,6,6,2,5,2,1,1,3,2,1
577,5,3,8,1,3,5,5,2,1,1,3,2,1
578,4,3,5,3,7,1,5,2,1,1,3,2,1
579,6,3,3,3,4,1,5,2,1,2,4,2,2
580,4,4,3,3,4,1,5,2,1,1,3,2,2
581,7,5,5,3,5,1,5,2,1,1,4,2,1
582,6,3,5,3,7,1,5,2,1,1,3,2,1
583,9,5,8,1,7,2,5,2,1,1,3,2,1
584,8,3,8,1,1,2,3,1,1,1,3,2,1
585,6,3,3,1,10,2,3,2,1,1,3,2,1
586,2,3,8,5,1,4,5,1,1,1,2,2,1
587,6,3,5,4,1,2,5,2,1,1,4,2,1
588,6,6,3,3,4,1,5,2,1,1,3,2,2
589,5,3,5,3,7,1,5,2,1,1,3,1,1
590,8,1,6,1,4,2,5,2,1,1,3,2,2
591,2,3,10,5,6,3,5,2,1,1,3,1,1
592,9,1,3,3,4,6,5,1,1,1,3,2,2
593,9,6,6,3,4,1,5,2,1,1,3,2,2
594,4,3,5,5,8,5,3,2,1,1,3,2,1
595,2,3,5,5,12,4,5,1,1,1,2,2,1
596,2,3,5,1,8,5,5,1,1,1,2,2,1
597,3,2,5,5,1,4,3,1,1,1,2,1,1
598,4,3,9,3,3,1,5,2,1,1,3,2,1
599,2,3,9,5,12,5,5,1,1,1,3,2,1
600,8,5,5,3,8,6,5,1,1,1,2,2,2
601,4,3,5,3,12,1,5,2,1,1,3,2,1
602,8,2,3,3,14,1,3,2,1,1,3,2,2
603,2,3,8,5,12,4,2,1,1,1,2,2,1
604,5,1,6,3,4,1,5,2,1,1,4,2,2
605,7,3,5,1,3,2,5,2,1,1,4,2,1
606,5,3,5,1,12,5,5,2,1,1,3,2,1
607,7,3,8,3,1,6,5,1,1,2,2,2,2
608,10,3,9,3,6,1,5,2,1,1,3,2,1
609,8,3,5,5,8,3,2,2,1,1,1,1,1
610,2,3,5,5,1,4,3,1,1,1,3,2,1
611,7,3,5,3,7,1,5,2,1,1,3,2,1
612,6,3,5,5,4,5,5,1,1,1,3,2,1
613,3,3,5,1,7,2,5,2,1,1,3,2,1
614,5,4,5,3,4,1,3,2,1,1,4,2,1
615,2,3,8,5,1,4,5,1,1,1,2,2,1
616,7,3,8,6,8,2,5,1,1,1,3,2,1
617,3,1,3,5,1,5,3,1,1,2,3,2,1
618,9,2,7,3,4,1,5,2,1,1,3,2,2
619,3,3,9,5,7,5,5,1,1,1,3,2,1
620,1,3,9,5,12,4,5,1,1,1,2,2,1
621,2,3,8,5,4,4,2,2,1,1,4,1,1
622,4,3,5,1,12,5,4,1,1,1,3,1,1
623,7,3,5,1,6,2,5,1,1,1,3,2,1
624,7,2,6,3,10,1,5,2,1,1,4,2,2
625,10,5,4,1,12,2,5,2,1,1,2,2,1
626,4,5,9,5,14,2,5,2,1,1,3,2,1
627,6,3,5,3,3,1,5,2,1,1,3,2,1
628,6,3,8,3,3,1,5,2,1,1,4,2,1
629,4,3,5,3,14,1,5,2,1,1,3,2,1
630,5,1,2,1,1,4,3,2,1,1,4,2,1
631,9,5,8,3,4,1,5,2,1,1,4,2,2
632,8,3,8,6,12,3,5,1,1,1,4,2,1
633,2,2,8,3,11,1,5,2,1,1,3,2,1
634,2,3,3,3,5,1,5,2,1,1,3,2,2
635,5,3,5,1,7,5,5,1,1,1,3,1,1
636,6,3,6,3,4,1,5,2,3,1,4,2,2
637,9,3,9,3,3,1,5,2,1,1,3,2,1
638,2,3,5,5,8,2,5,1,1,1,3,2,1
639,3,3,5,1,12,5,5,1,1,1,2,2,1
640,7,3,2,1,8,2,5,2,1,1,1,2,1
641,6,2,8,3,11,1,5,2,1,1,4,2,2
642,8,3,6,3,10,1,5,2,1,1,3,2,2
643,2,3,8,5,3,2,5,2,1,1,3,2,1
644,6,3,3,3,4,1,5,2,1,1,4,2,1
645,6,6,3,5,10,4,5,2,3,1,4,2,2
646,6,5,9,1,8,2,5,1,1,1,3,2,1
647,4,3,2,1,1,2,5,1,1,1,3,2,1
648,4,3,3,3,1,6,5,1,1,1,2,1,1
649,3,3,5,1,1,2,5,2,1,1,3,2,1
650,8,6,3,3,3,1,5,2,1,1,3,2,2
651,10,4,2,3,4,1,5,2,1,1,3,2,1
652,2,3,5,3,8,1,5,2,1,1,3,2,1
653,9,3,3,1,4,2,5,2,1,1,4,2,2
654,6,4,8,3,3,1,5,2,1,1,3,2,2
655,6,3,9,1,8,2,5,2,1,1,3,2,1
656,5,4,8,3,14,1,5,2,1,1,4,2,2
657,11,5,10,5,5,2,5,2,1,1,3,2,1
658,4,3,5,3,3,1,5,2,1,1,3,2,2
659,9,5,6,3,10,1,5,2,1,1,4,2,2
660,5,3,6,3,4,1,5,2,1,2,3,2,2
661,4,3,3,5,10,4,5,2,1,2,3,2,1
662,5,3,3,3,13,1,5,2,1,1,3,2,1
663,7,5,8,4,4,2,5,1,1,1,4,2,1
664,5,5,9,3,3,1,1,2,1,1,4,2,1
665,9,3,8,1,12,5,5,1,1,1,3,2,1
666,3,4,6,5,10,4,5,2,1,1,3,2,1
667,8,4,7,3,10,1,2,2,1,1,4,1,2
668,6,3,2,6,12,5,3,1,1,1,2,2,1
669,2,3,3,5,13,2,5,2,1,1,4,1,1
670,4,3,5,3,7,1,5,2,1,1,3,2,1
671,6,3,9,3,12,1,5,2,1,1,3,2,1
672,5,6,8,3,11,1,5,2,1,2,4,2,2
673,4,3,5,5,7,4,5,2,1,1,3,2,1
674,2,5,10,5,3,4,5,2,1,1,2,2,1
675,4,3,5,3,3,1,5,2,1,1,4,2,1
676,3,2,8,3,11,1,5,2,1,1,3,2,2
677,8,3,5,3,3,1,5,2,1,1,4,2,2
678,6,2,5,5,8,4,5,2,1,1,2,2,1
679,5,2,1,4,8,5,3,1,1,1,4,2,1
680,2,3,5,3,8,6,5,1,1,1,3,2,1
681,6,3,5,3,3,1,5,2,1,1,3,2,1
682,7,3,9,3,7,1,5,2,1,1,3,2,1
683,7,5,5,3,4,1,5,2,1,1,4,2,1
684,2,3,3,5,12,2,5,2,1,1,3,2,1
685,6,3,5,1,7,5,3,1,1,1,2,2,1
686,4,5,5,3,7,4,2,2,1,1,4,1,1
687,6,6,7,7,10,2,4,1,1,1,4,2,2
688,5,6,3,3,1,6,3,1,1,1,3,2,2
689,7,1,5,3,14,1,2,2,1,1,3,1,1
690,6,1,3,3,4,6,3,1,1,1,4,2,2
691,8,2,2,3,4,1,5,2,1,1,3,2,1
692,2,3,8,5,12,2,5,2,1,1,4,2,1
693,4,3,5,1,3,5,3,1,1,1,3,2,1
694,3,6,3,5,4,2,5,1,1,3,3,2,2
695,6,4,5,3,3,1,5,2,1,1,3,2,2
696,4,2,5,1,10,5,5,2,1,1,3,2,1
697,8,3,3,1,1,5,5,1,1,1,3,2,1
698,10,3,5,3,4,1,5,2,1,1,4,2,1
699,5,3,3,5,4,2,5,2,1,2,4,2,1
700,4,1,3,5,10,2,5,2,1,1,3,2,1
701,7,6,5,3,1,6,5,1,1,1,3,2,2
702,5,3,3,5,10,2,5,1,1,1,3,2,2
703,4,3,9,1,8,2,5,2,1,1,3,2,1
704,2,3,8,5,9,4,5,1,1,1,2,2,1
705,2,3,5,5,10,2,5,1,1,1,3,2,1
706,3,3,5,5,1,2,5,1,1,1,3,2,1
707,9,6,8,3,4,1,5,2,1,1,3,2,2
708,7,3,10,7,8,5,5,1,1,1,2,2,1
709,2,3,8,5,1,4,2,1,1,1,3,1,1
710,4,3,5,6,6,2,5,2,1,1,3,2,1
711,4,3,9,5,12,5,5,1,1,1,1,2,1
712,6,3,5,3,6,1,5,2,1,1,3,2,1
713,3,6,7,3,10,1,5,2,1,1,4,2,1
714,5,3,3,3,4,1,5,2,1,1,4,2,2
715,4,3,5,5,7,2,5,2,1,1,4,2,1
716,4,3,3,6,10,2,5,1,1,1,3,2,1
717,10,3,10,3,6,1,2,2,1,1,3,1,1
718,4,3,5,1,8,2,5,1,1,1,3,2,1
719,5,3,8,3,3,1,5,2,1,1,3,2,1
720,3,3,9,3,14,1,5,2,1,1,3,2,1
721,7,3,5,3,1,1,5,2,1,1,3,2,1
722,5,3,3,3,10,1,5,2,1,2,3,2,2
723,11,3,8,3,6,1,5,2,1,1,1,2,1
724,8,3,5,3,6,1,5,2,1,1,3,2,2
725,7,2,4,5,10,2,5,1,1,1,3,2,2
726,4,3,8,5,3,2,5,2,1,1,3,2,1
727,5,6,5,3,11,3,5,1,1,1,3,2,1
728,9,3,9,1,8,2,1,1,1,1,2,2,1
729,9,3,9,5,8,2,5,2,1,1,3,2,1
730,2,5,5,3,5,1,5,2,1,1,3,2,1
731,7,2,5,3,8,3,5,2,1,1,3,1,1
732,7,6,3,3,10,1,5,2,1,1,1,2,2
733,6,6,3,5,13,2,5,1,1,1,3,2,1
734,6,3,2,3,13,1,5,2,1,1,3,2,1
735,3,3,3,5,8,4,5,1,1,1,2,2,1
736,4,2,3,3,3,1,3,2,1,1,3,2,2
737,2,3,3,5,12,4,5,2,1,1,2,2,1
738,4,3,3,5,4,2,5,1,1,1,3,2,1
739,3,2,5,3,13,1,5,2,1,1,4,2,2
740,11,3,9,3,7,1,3,2,1,1,3,1,1
741,5,3,5,3,3,1,5,2,1,1,3,2,1
742,6,3,8,1,4,2,5,2,1,2,3,2,1
743,2,3,5,3,14,1,5,2,1,1,3,2,1
744,7,3,3,3,12,1,5,2,1,2,3,2,2
745,6,6,5,1,1,5,5,1,1,1,3,2,1
746,2,5,8,3,3,1,5,2,1,1,3,2,2
747,7,3,7,5,10,2,5,2,1,1,4,2,1
748,4,3,2,5,13,2,5,2,1,1,3,2,1
749,2,2,8,3,11,4,3,2,1,1,3,2,1
750,10,3,5,3,3,1,5,2,1,1,3,2,2
751,12,5,5,3,5,1,5,2,1,1,1,2,1
752,6,3,3,3,4,1,5,2,1,1,3,2,2
753,2,6,8,5,8,2,5,1,1,1,2,2,1
754,2,3,10,5,5,2,5,2,1,1,2,1,1
755,3,2,3,1,10,2,5,1,1,1,4,2,1
756,3,2,1,5,10,4,3,1,1,1,3,2,1
757,4,3,8,5,8,2,5,1,1,2,2,2,1
758,7,3,5,1,6,2,5,2,1,1,3,2,1
759,2,3,1,5,4,2,5,2,1,1,3,1,1
760,9,3,5,3,13,1,5,2,1,1,3,2,1
761,2,3,5,3,8,3,5,1,1,1,3,2,1
762,4,3,8,5,12,2,5,1,1,1,3,2,1
763,2,3,8,5,8,4,5,1,1,1,2,2,1
764,3,3,2,3,3,1,5,2,1,1,3,2,2
765,8,3,6,3,4,1,5,2,1,1,4,2,2
766,11,6,5,3,7,6,5,1,1,1,1,2,1
767,5,3,8,5,8,2,5,2,1,1,3,2,1
768,10,3,9,3,4,1,5,2,1,1,2,2,1
769,5,1,6,1,13,2,5,1,1,1,3,2,2
770,7,3,9,3,3,1,5,2,1,1,3,2,1
771,3,3,5,5,13,2,5,2,1,1,3,2,1
772,3,3,8,3,14,1,5,2,1,1,3,2,1
773,5,3,9,3,5,1,5,2,1,1,3,2,1
774,12,5,10,3,3,1,5,2,1,1,1,2,1
775,8,3,9,3,14,1,5,2,1,1,3,2,1
776,12,3,9,3,4,1,5,2,1,1,2,2,1
777,2,6,5,5,11,4,5,2,1,1,3,2,1
778,2,3,9,5,3,4,5,2,1,1,1,2,1
779,5,3,9,6,12,5,3,1,1,1,3,2,1
780,7,6,8,1,10,5,3,1,1,1,3,2,1
781,3,3,3,3,4,1,5,2,1,1,4,2,2
782,9,5,3,3,4,1,5,2,1,1,2,1,1
783,8,3,6,3,13,1,5,2,1,1,3,2,1
784,2,3,5,5,1,3,5,2,1,2,2,2,1
785,3,3,3,5,1,2,5,2,1,1,3,2,1
786,6,4,7,3,10,1,5,2,1,3,4,2,2
787,2,3,5,5,6,4,5,2,1,1,3,2,1
788,7,5,10,3,3,1,5,2,1,2,4,2,1
789,2,3,8,5,8,2,5,2,1,1,3,2,1
790,5,6,1,3,8,1,5,2,1,1,3,2,1
791,7,3,8,3,3,1,3,2,1,1,2,2,2
792,10,3,3,1,12,5,5,2,1,1,3,2,1
793,7,2,6,3,10,1,5,2,1,1,3,2,2
794,5,3,5,3,3,1,5,2,1,1,2,2,1
795,7,6,2,6,1,5,3,1,1,1,3,2,1
796,6,5,5,3,12,1,5,2,1,1,3,2,1
797,6,3,5,1,1,5,5,1,1,1,3,2,1
798,4,2,9,3,8,1,5,2,1,1,3,2,1
799,2,3,3,5,10,2,5,2,1,1,3,2,1
800,3,3,1,5,13,2,5,2,1,1,3,2,1
801,6,1,3,3,4,1,5,2,1,1,3,2,1
802,9,3,9,3,7,1,5,2,1,1,3,2,1
803,5,1,4,3,10,1,5,2,1,1,4,1,1
804,2,3,2,5,3,2,5,2,1,1,3,2,1
805,12,5,8,3,10,6,5,1,1,1,1,2,1
806,5,3,8,5,12,2,5,2,1,1,4,2,1
807,4,3,3,3,3,1,5,2,1,1,4,2,2
808,5,3,5,5,6,2,3,2,1,1,3,2,1
809,5,3,5,3,12,1,3,2,1,1,3,2,2
810,3,3,3,5,10,2,5,1,1,1,4,2,1
811,2,3,5,5,11,4,5,2,1,1,3,1,1
812,9,3,3,3,10,1,5,2,1,1,3,2,2
813,7,6,3,3,10,1,5,2,1,1,3,2,2
814,4,3,3,5,13,2,5,1,1,1,3,2,1
815,6,3,7,3,10,1,5,2,3,1,4,2,2
816,2,2,8,5,10,4,5,1,1,1,2,2,1
817,8,3,5,3,13,1,3,2,1,1,4,1,2
818,4,6,6,3,10,1,5,2,1,2,3,2,1
819,3,3,5,3,3,1,5,2,1,1,3,2,1
820,5,3,8,3,12,1,5,2,1,1,3,2,2
821,7,1,8,1,1,2,5,2,1,2,3,2,1
822,5,3,3,3,4,1,5,2,1,1,3,2,1
823,6,3,10,3,1,1,5,2,1,1,4,1,2
824,7,3,3,1,4,2,5,1,1,1,3,2,1
825,12,3,5,3,3,1,5,2,1,1,3,2,1
826,3,2,9,5,8,4,3,1,1,1,3,2,1
827,5,3,5,3,10,1,5,2,1,1,4,2,2
828,2,3,5,4,7,2,5,2,1,1,3,2,1
829,3,3,3,5,4,2,5,2,1,1,4,2,1
830,7,5,8,3,3,1,5,2,1,1,3,2,2
831,2,3,5,5,6,4,5,2,1,1,2,2,1
832,15,3,1,3,12,1,5,2,1,2,4,2,2
833,8,3,5,3,7,1,5,2,1,2,3,2,2
834,5,3,5,3,3,1,5,2,1,1,4,2,2
835,4,3,8,5,1,2,5,1,1,1,3,2,1
836,1,3,9,5,5,4,5,2,1,1,3,2,1
837,3,3,8,5,1,2,3,2,1,1,3,2,1
838,6,3,4,3,10,1,5,2,1,1,4,2,1
839,8,4,5,3,4,1,5,2,1,1,4,2,2
840,7,5,5,3,14,1,5,2,1,1,4,2,1
841,8,5,8,3,12,1,5,2,1,1,4,2,2
842,8,3,5,3,3,1,5,2,1,1,3,2,1
843,5,3,5,5,7,4,5,2,1,1,3,2,1
844,2,3,5,3,12,3,5,1,1,1,3,2,1
845,6,3,5,3,7,1,5,2,1,1,3,2,1
846,4,3,3,3,13,1,5,2,1,1,3,2,2
847,6,3,5,6,3,2,5,2,1,1,3,2,1
848,7,3,8,3,7,1,5,2,1,1,3,2,2
849,9,3,8,3,14,1,3,2,1,1,3,2,2
850,2,2,8,5,1,5,5,2,1,1,3,2,1
851,7,3,3,3,3,1,5,2,1,1,3,2,1
852,5,3,7,3,4,1,5,2,1,1,3,2,2
853,5,2,3,3,10,1,5,2,1,1,2,2,1
854,4,3,8,3,12,1,5,2,1,1,4,2,1
855,3,3,5,1,11,4,5,2,1,1,3,2,1
856,2,3,5,3,7,1,5,2,1,1,3,2,1
857,5,3,1,5,7,2,5,2,1,1,4,2,1
858,5,5,9,3,14,1,5,2,1,1,4,2,1
859,12,5,10,3,5,1,5,2,1,1,1,2,1
860,9,3,2,5,8,4,5,1,1,1,3,2,1
861,5,4,3,3,12,1,5,2,1,1,4,2,1
862,10,3,5,3,6,1,5,2,1,1,3,2,1
863,8,3,5,3,7,1,5,2,1,1,3,2,1
864,8,5,3,3,3,1,5,2,1,1,3,2,1
865,2,3,8,5,4,3,5,1,1,1,3,2,1
866,9,5,8,3,4,1,5,2,1,1,3,2,2
867,3,5,9,5,12,4,5,1,1,1,3,2,1
868,3,3,5,5,4,4,3,2,1,1,3,2,1
869,5,3,5,3,3,1,3,2,1,1,3,2,1
870,7,3,8,3,12,1,3,2,1,1,4,2,2
871,2,3,5,5,1,5,5,1,1,1,3,2,1
872,11,4,8,3,12,1,5,2,1,1,3,2,1
873,2,3,5,5,8,4,3,2,1,1,3,2,1
874,5,3,4,3,10,1,2,2,1,1,3,1,2
875,8,3,10,3,3,1,5,2,1,1,3,2,1
876,2,5,8,5,5,4,5,2,1,1,3,2,1
877,9,3,9,6,4,2,5,2,1,1,4,2,1
878,4,1,3,5,4,2,5,2,1,1,3,2,1
879,4,3,5,6,3,5,5,2,1,1,4,2,1
880,14,3,5,4,7,2,5,1,1,1,2,2,1
881,6,3,5,3,7,6,5,1,1,1,3,2,1
882,2,2,9,5,6,3,5,2,1,1,3,2,1
883,5,3,8,3,11,1,5,2,1,1,4,2,1
884,2,3,5,5,12,5,5,1,1,1,3,2,1
885,9,2,9,3,8,1,5,2,1,1,3,2,1
886,8,3,8,3,14,1,5,2,1,1,3,2,2
887,6,5,2,3,8,6,5,1,1,1,3,2,2
888,9,3,5,3,14,1,5,2,1,1,4,2,1
889,8,3,10,1,5,2,3,2,1,1,3,2,1
890,7,3,10,3,6,1,5,2,1,1,3,1,1
891,2,3,9,5,7,4,3,2,1,1,3,2,1
892,7,3,7,3,12,1,5,2,1,1,3,2,2
893,2,3,5,5,1,4,5,2,1,1,4,2,1
894,8,3,5,1,8,2,5,1,1,1,3,2,1
895,5,3,1,3,3,1,5,2,1,1,4,2,2
896,3,3,5,3,8,6,3,1,1,1,3,2,1
897,11,3,10,1,8,3,2,1,1,1,3,1,1
898,4,3,8,5,4,2,5,2,1,1,3,2,1
899,7,3,6,3,4,1,5,2,1,1,4,2,2
900,6,5,8,3,3,1,5,2,1,1,3,2,1
901,5,3,9,3,8,1,5,2,1,1,3,2,1
902,3,3,9,3,3,1,5,2,1,1,3,2,1
903,8,6,5,1,4,2,5,2,1,1,3,2,2
904,2,2,3,5,1,4,5,1,1,1,3,1,1
905,10,5,9,3,4,1,5,2,1,2,4,2,2
906,6,3,5,1,12,2,5,2,2,1,4,2,2
907,8,5,7,1,10,5,5,2,2,1,4,2,2
908,11,5,3,3,10,1,5,2,1,1,2,2,2
909,6,2,2,1,7,5,1,2,1,1,3,2,1
910,5,3,5,3,7,1,3,2,1,1,3,2,2
911,4,3,3,3,1,1,5,2,1,1,3,2,2
912,5,3,5,5,7,2,5,2,1,1,3,2,1
913,5,2,8,3,1,1,5,2,1,1,3,2,2
914,4,1,3,5,4,2,5,1,1,1,3,2,1
915,3,3,9,5,14,2,5,1,1,1,3,2,1
916,2,3,8,5,8,2,5,2,1,1,2,2,1
917,9,6,3,3,1,6,5,1,1,1,3,2,1
918,6,5,3,3,4,1,5,2,1,1,3,2,1
919,9,4,7,3,10,1,5,2,3,1,3,2,2
920,5,2,8,3,4,1,5,2,1,1,3,2,1
921,6,3,8,1,8,2,5,1,1,1,4,2,2
922,1,3,9,5,12,2,5,1,1,1,2,2,1
923,9,2,9,7,10,5,5,1,1,1,1,2,1
924,2,3,8,5,5,2,5,2,1,1,3,2,1
925,6,3,3,3,12,1,5,2,1,1,3,2,1
926,5,3,3,5,10,2,3,2,1,1,3,2,1
927,7,3,5,3,1,6,5,1,1,2,2,2,2
928,5,5,5,6,4,5,5,2,1,1,2,2,1
929,7,3,5,3,3,1,3,2,1,1,3,2,1
930,4,3,1,3,12,1,5,2,1,1,3,2,1
931,4,5,2,7,4,5,5,1,1,1,3,2,1
932,9,2,5,7,8,2,5,2,1,1,3,2,1
933,8,3,9,1,14,5,5,2,1,1,3,2,1
934,7,2,8,3,10,1,5,2,1,2,3,2,2
935,5,3,10,6,8,5,3,2,1,1,3,2,1
936,7,3,5,3,7,1,5,2,1,1,3,1,1
937,6,1,3,3,3,1,5,2,1,1,3,2,2
938,3,3,3,3,12,1,5,2,1,1,3,2,1
939,4,3,2,3,13,1,2,2,1,1,1,2,1
940,7,3,5,3,13,1,3,2,1,1,3,2,1
941,5,5,3,3,4,6,5,1,1,1,3,2,1
942,4,3,8,1,7,5,5,1,1,1,3,2,1
943,6,5,8,3,3,1,5,2,1,1,4,2,1
944,3,1,3,5,10,2,5,2,1,1,3,2,1
945,2,3,8,5,3,4,5,2,1,1,3,2,1
946,8,1,3,3,4,1,5,2,1,1,3,2,2
947,5,3,5,1,12,5,5,1,1,1,3,2,1
948,3,3,3,3,8,6,5,1,1,1,3,2,1
949,3,3,3,5,12,2,5,1,1,1,3,2,1
950,2,3,8,5,1,4,5,1,1,1,3,1,1
951,3,3,2,3,13,1,5,2,1,1,4,2,2
952,10,3,8,3,10,1,5,2,1,1,3,2,1
953,11,5,8,3,12,1,5,2,1,1,2,2,1
954,13,3,5,7,1,2,5,1,1,1,3,2,1
955,4,3,5,1,8,2,5,2,1,1,3,2,1
956,6,3,5,3,3,1,5,2,1,1,3,2,2
957,11,3,5,7,1,2,5,1,1,1,3,2,1
958,2,2,6,5,10,4,5,1,1,1,3,2,1
959,8,6,4,3,10,1,5,2,1,2,4,2,2
960,5,4,6,1,10,2,3,2,1,1,3,2,2
961,6,6,8,6,13,4,3,1,1,1,3,2,1
962,1,3,9,5,12,4,5,1,1,1,2,2,1
963,7,3,2,3,4,1,5,2,1,2,4,2,2
964,10,1,9,3,6,1,3,2,1,1,3,2,1
965,5,3,1,1,10,2,5,2,1,1,4,2,1
966,4,6,8,1,10,3,5,1,1,1,3,2,1
967,3,3,3,3,10,6,3,1,1,1,3,2,2
968,4,3,5,3,4,1,5,2,1,1,4,2,2
969,7,3,6,3,4,1,5,2,1,1,4,2,2
970,6,3,9,1,3,4,5,2,1,1,3,2,1
971,5,3,5,3,4,1,5,2,1,1,3,2,1
972,6,6,6,3,10,1,5,2,1,1,3,2,2
973,2,3,8,5,12,4,5,2,1,1,2,2,1
974,4,6,1,3,10,1,5,2,1,1,3,2,2
975,8,3,10,5,3,2,3,2,1,1,4,2,1
976,4,3,10,5,6,2,1,2,1,1,2,2,1
977,6,3,2,1,10,5,5,2,1,1,3,2,1
978,2,3,9,5,6,4,5,2,1,1,3,1,1
979,2,3,5,5,12,4,5,1,1,1,3,2,1
980,5,3,8,5,12,2,5,2,1,1,4,2,1
981,8,6,1,1,1,5,1,1,1,1,3,2,1
982,8,3,5,3,10,1,5,2,1,1,4,2,1
983,10,3,5,7,1,2,5,1,1,1,3,2,2
984,9,3,6,3,10,1,5,2,1,1,4,2,1
985,10,3,3,3,12,1,5,2,1,1,3,2,2
986,8,3,8,1,1,5,4,1,1,1,3,1,1
987,2,3,9,5,1,5,5,2,1,1,3,2,1
988,4,3,9,3,3,1,5,2,1,1,3,1,1
989,10,3,9,7,6,2,3,1,1,1,3,2,1
990,9,3,6,3,10,1,5,2,1,1,3,1,2
991,9,6,6,3,1,1,5,2,1,1,3,2,2
992,4,3,9,6,12,5,5,1,1,1,3,2,1
993,9,3,5,3,14,1,5,2,1,1,3,2,1
